
Name : aduduu giao dịch với kiemrhd || Time : 2022-05-23 00:00:12 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 647 Số lượng : 3898; ] Xu nhận :0
Name : sida110 giao dịch với chum88 || Time : 2022-05-23 03:21:24 || Item chuyển : [ 647 Số lượng : 4079;  38 Số lượng : 1886;  949 Số lượng : 5; ] Xu giao dịch :0 || Item Nhận :[575 Số lượng : 1206;574 Số lượng : 405;578 Số lượng : 427;573 Số lượng : 409;] Xu nhận :0

Name : chum88 giao dịch với sida110 || Time : 2022-05-23 03:25:15 || Item chuyển : [947 Số lượng : 18;976 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : sida110 giao dịch với chum88 || Time : 2022-05-23 03:25:15 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[947 Số lượng : 18;976 Số lượng : 1;] Xu nhận :0

Name : nhantien giao dịch với chum88 || Time : 2022-05-23 03:26:42 || Item chuyển : [647 Số lượng : 3814;38 Số lượng : 8454;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : chum88 giao dịch với nhantien || Time : 2022-05-23 03:26:42 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[647 Số lượng : 3814;38 Số lượng : 8454;] Xu nhận :0

Name : shinoko giao dịch với bestboycuto || Time : 2022-05-23 06:54:23 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 454 Số lượng : 72;  780 Số lượng : 80;  575 Số lượng : 191;  639 Số lượng : 1761;  578 Số lượng : 197;  573 Số lượng : 197;  577 Số lượng : 193;  574 Số lượng : 206;  642 Số lượng : 1784;  638 Số lượng : 1815;  987 Số lượng : 1725;  641 Số lượng : 1741; ] Xu nhận :0

Name : bestboycuto giao dịch với shinoko || Time : 2022-05-23 06:54:23 || Item chuyển : [ 454 Số lượng : 72;  780 Số lượng : 80;  575 Số lượng : 191;  639 Số lượng : 1761;  578 Số lượng : 197;  573 Số lượng : 197;  577 Số lượng : 193;  574 Số lượng : 206;  642 Số lượng : 1784;  638 Số lượng : 1815;  987 Số lượng : 1725;  641 Số lượng : 1741; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : shinoko giao dịch với bestboycuto || Time : 2022-05-23 06:54:47 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 576 Số lượng : 208;  38 Số lượng : 54; ] Xu nhận :0

Name : bestboycuto giao dịch với shinoko || Time : 2022-05-23 06:54:47 || Item chuyển : [ 576 Số lượng : 208;  38 Số lượng : 54; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : shinoko giao dịch với shinok0 || Time : 2022-05-23 06:56:33 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 1413;  454 Số lượng : 46;  574 Số lượng : 65;  578 Số lượng : 85;  577 Số lượng : 75;  576 Số lượng : 74;  575 Số lượng : 83;  638 Số lượng : 1333;  641 Số lượng : 1447;  639 Số lượng : 1422;  573 Số lượng : 82;  642 Số lượng : 1343; ] Xu nhận :0

Name : shinok0 giao dịch với shinoko || Time : 2022-05-23 06:56:33 || Item chuyển : [ 987 Số lượng : 1413;  454 Số lượng : 46;  574 Số lượng : 65;  578 Số lượng : 85;  577 Số lượng : 75;  576 Số lượng : 74;  575 Số lượng : 83;  638 Số lượng : 1333;  641 Số lượng : 1447;  639 Số lượng : 1422;  573 Số lượng : 82;  642 Số lượng : 1343; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : o0bonghe0o giao dịch với shinoko || Time : 2022-05-23 06:58:18 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 454 Số lượng : 194;  987 Số lượng : 4905;  38 Số lượng : 225;  780 Số lượng : 80;  577 Số lượng : 391;  578 Số lượng : 374;  575 Số lượng : 406;  573 Số lượng : 380;  576 Số lượng : 385;  574 Số lượng : 378;  638 Số lượng : 4969;  642 Số lượng : 4920; ] Xu nhận :0

Name : shinoko giao dịch với o0bonghe0o || Time : 2022-05-23 06:58:18 || Item chuyển : [ 454 Số lượng : 194;  987 Số lượng : 4905;  38 Số lượng : 225;  780 Số lượng : 80;  577 Số lượng : 391;  578 Số lượng : 374;  575 Số lượng : 406;  573 Số lượng : 380;  576 Số lượng : 385;  574 Số lượng : 378;  638 Số lượng : 4969;  642 Số lượng : 4920; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : shinoko giao dịch với o0bonghe0o || Time : 2022-05-23 06:58:42 || Item chuyển : [639 Số lượng : 4990;641 Số lượng : 5001;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : o0bonghe0o giao dịch với shinoko || Time : 2022-05-23 06:58:42 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[639 Số lượng : 4990;641 Số lượng : 5001;] Xu nhận :0

Name : co1khong2 giao dịch với youtobe || Time : 2022-05-23 08:48:20 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 639 Số lượng : 528;  638 Số lượng : 14882;  642 Số lượng : 14716;  641 Số lượng : 14636; ] Xu nhận :0

Name : youtobe giao dịch với co1khong2 || Time : 2022-05-23 08:48:20 || Item chuyển : [ 639 Số lượng : 528;  638 Số lượng : 14882;  642 Số lượng : 14716;  641 Số lượng : 14636; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : kiemrhd giao dịch với aduduu || Time : 2022-05-23 08:48:20 || Item chuyển : [603 Số lượng : 4;839 Số lượng : 2;647 Số lượng : 6742;639 Số lượng : 99;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : aduduu giao dịch với kiemrhd || Time : 2022-05-23 08:48:20 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[603 Số lượng : 4;839 Số lượng : 2;647 Số lượng : 6742;639 Số lượng : 99;] Xu nhận :0

Name : facebook giao dịch với co1khong2 || Time : 2022-05-23 08:49:21 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 743 Số lượng : 200; ] Xu nhận :0

Name : co1khong2 giao dịch với facebook || Time : 2022-05-23 08:49:21 || Item chuyển : [ 743 Số lượng : 200; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : aduduu giao dịch với fgnaoh || Time : 2022-05-23 08:49:37 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 647 Số lượng : 4296;  598 Số lượng : 1890;  987 Số lượng : 1900;  639 Số lượng : 1843; ] Xu nhận :0

Name : fgnaoh giao dịch với aduduu || Time : 2022-05-23 08:49:37 || Item chuyển : [ 647 Số lượng : 4296;  598 Số lượng : 1890;  987 Số lượng : 1900;  639 Số lượng : 1843; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : bangocpk giao dịch với wmwmwmwmwmmwmwm || Time : 2022-05-23 08:57:00 || Item chuyển : [] Xu giao dịch :80000000 || Item Nhận :[ 589 Số lượng : 1;  589 Số lượng : 1; ] Xu nhận :0

Name : wmwmwmwmwmmwmwm giao dịch với bangocpk || Time : 2022-05-23 08:57:00 || Item chuyển : [ 589 Số lượng : 1;  589 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :80000000

Name : linhbuontee giao dịch với beheoli || Time : 2022-05-23 09:00:17 || Item chuyển : [277 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[ 442 Số lượng : 1;  440 Số lượng : 1;  584 Số lượng : 1; ] Xu nhận :0

Name : beheoli giao dịch với linhbuontee || Time : 2022-05-23 09:00:17 || Item chuyển : [ 442 Số lượng : 1;  440 Số lượng : 1;  584 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[277 Số lượng : 1;] Xu nhận :0

Name : baolam1 giao dịch với cuteo9x || Time : 2022-05-23 09:01:38 || Item chuyển : [639 Số lượng : 6000;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : cuteo9x giao dịch với baolam1 || Time : 2022-05-23 09:01:38 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[639 Số lượng : 6000;] Xu nhận :0

Name : cuteo9x giao dịch với co1khong2 || Time : 2022-05-23 09:02:28 || Item chuyển : [639 Số lượng : 6025;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :35000000

Name : co1khong2 giao dịch với cuteo9x || Time : 2022-05-23 09:02:28 || Item chuyển : [] Xu giao dịch :35000000 || Item Nhận :[639 Số lượng : 6025;] Xu nhận :0

Name : wmwmwmwmwmmwmwm giao dịch với ulatroi || Time : 2022-05-23 09:57:16 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :2000000000

Name : ulatroi giao dịch với wmwmwmwmwmmwmwm || Time : 2022-05-23 09:57:16 || Item chuyển : [] Xu giao dịch :2000000000 || Item Nhận :[] Xu nhận :0

Name : baolam1 giao dịch với cuteo9x || Time : 2022-05-23 10:16:30 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 958 Số lượng : 205;  603 Số lượng : 79;  647 Số lượng : 31;  598 Số lượng : 3697; ] Xu nhận :0

Name : cuteo9x giao dịch với baolam1 || Time : 2022-05-23 10:16:30 || Item chuyển : [ 958 Số lượng : 205;  603 Số lượng : 79;  647 Số lượng : 31;  598 Số lượng : 3697; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : baolam1 giao dịch với cuteo94 || Time : 2022-05-23 10:17:29 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 954 Số lượng : 7400;  647 Số lượng : 1663;  603 Số lượng : 38;  958 Số lượng : 125; ] Xu nhận :0

Name : cuteo94 giao dịch với baolam1 || Time : 2022-05-23 10:17:29 || Item chuyển : [ 954 Số lượng : 7400;  647 Số lượng : 1663;  603 Số lượng : 38;  958 Số lượng : 125; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : baolam1 giao dịch với cuteo94 || Time : 2022-05-23 10:38:33 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 958 Số lượng : 125;  603 Số lượng : 38;  647 Số lượng : 1663; ] Xu nhận :0

Name : cuteo94 giao dịch với baolam1 || Time : 2022-05-23 10:38:33 || Item chuyển : [ 958 Số lượng : 125;  603 Số lượng : 38;  647 Số lượng : 1663; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : baolam1 giao dịch với cuteo94 || Time : 2022-05-23 10:39:15 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 959 Số lượng : 3; ] Xu nhận :0

Name : cuteo94 giao dịch với baolam1 || Time : 2022-05-23 10:39:15 || Item chuyển : [ 959 Số lượng : 3; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : baolam1 giao dịch với cuteo9x || Time : 2022-05-23 10:39:55 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 958 Số lượng : 92;  647 Số lượng : 2130;  603 Số lượng : 30; ] Xu nhận :0

Name : cuteo9x giao dịch với baolam1 || Time : 2022-05-23 10:39:55 || Item chuyển : [ 958 Số lượng : 92;  647 Số lượng : 2130;  603 Số lượng : 30; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : dungloinua giao dịch với vipvailon || Time : 2022-05-23 12:29:04 || Item chuyển : [976 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[ 641 Số lượng : 5205;  987 Số lượng : 5075;  642 Số lượng : 5046;  598 Số lượng : 5043;  638 Số lượng : 5158;  639 Số lượng : 5047; ] Xu nhận :20000000

Name : vipvailon giao dịch với dungloinua || Time : 2022-05-23 12:29:04 || Item chuyển : [ 641 Số lượng : 5205;  987 Số lượng : 5075;  642 Số lượng : 5046;  598 Số lượng : 5043;  638 Số lượng : 5158;  639 Số lượng : 5047; ] Xu giao dịch :20000000 || Item Nhận :[976 Số lượng : 1;] Xu nhận :0

Name : dungloinua giao dịch với samurai || Time : 2022-05-23 12:30:14 || Item chuyển : [976 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[ 641 Số lượng : 5182;  639 Số lượng : 4943;  638 Số lượng : 5115;  642 Số lượng : 5117;  598 Số lượng : 5043;  987 Số lượng : 5070; ] Xu nhận :25000000

Name : samurai giao dịch với dungloinua || Time : 2022-05-23 12:30:14 || Item chuyển : [ 641 Số lượng : 5182;  639 Số lượng : 4943;  638 Số lượng : 5115;  642 Số lượng : 5117;  598 Số lượng : 5043;  987 Số lượng : 5070; ] Xu giao dịch :25000000 || Item Nhận :[976 Số lượng : 1;] Xu nhận :0

Name : becoi88 giao dịch với chum88 || Time : 2022-05-23 13:40:54 || Item chuyển : [954 Số lượng : 6350;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : chum88 giao dịch với becoi88 || Time : 2022-05-23 13:40:54 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[954 Số lượng : 6350;] Xu nhận :0

Name : chum88 giao dịch với cuteo94 || Time : 2022-05-23 14:19:37 || Item chuyển : [954 Số lượng : 5000;958 Số lượng : 38;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : cuteo94 giao dịch với chum88 || Time : 2022-05-23 14:19:37 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[954 Số lượng : 5000;958 Số lượng : 38;] Xu nhận :0

Name : baolam1 giao dịch với cuteo94 || Time : 2022-05-23 14:30:29 || Item chuyển : [987 Số lượng : 10272;] Xu giao dịch :0 || Item Nhận :[ 598 Số lượng : 1711; ] Xu nhận :0

Name : cuteo94 giao dịch với baolam1 || Time : 2022-05-23 14:30:29 || Item chuyển : [ 598 Số lượng : 1711; ] Xu giao dịch :0 || Item Nhận :[987 Số lượng : 10272;] Xu nhận :0

Name : cuteo9x giao dịch với ember1 || Time : 2022-05-23 14:32:27 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 598 Số lượng : 7588;  987 Số lượng : 3901;  38 Số lượng : 720; ] Xu nhận :0

Name : ember1 giao dịch với cuteo9x || Time : 2022-05-23 14:32:27 || Item chuyển : [ 598 Số lượng : 7588;  987 Số lượng : 3901;  38 Số lượng : 720; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : cuteo94 giao dịch với cuteo9x || Time : 2022-05-23 14:33:48 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 598 Số lượng : 12320;  987 Số lượng : 9332;  38 Số lượng : 792; ] Xu nhận :0

Name : cuteo9x giao dịch với cuteo94 || Time : 2022-05-23 14:33:48 || Item chuyển : [ 598 Số lượng : 12320;  987 Số lượng : 9332;  38 Số lượng : 792; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : cuteo94 giao dịch với baolam1 || Time : 2022-05-23 14:35:13 || Item chuyển : [38 Số lượng : 792;598 Số lượng : 12320;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : baolam1 giao dịch với cuteo94 || Time : 2022-05-23 14:35:13 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[38 Số lượng : 792;598 Số lượng : 12320;] Xu nhận :0

Name : cuteo94 giao dịch với baolam1 || Time : 2022-05-23 14:36:25 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 976 Số lượng : 1; ] Xu nhận :0

Name : baolam1 giao dịch với cuteo94 || Time : 2022-05-23 14:36:25 || Item chuyển : [ 976 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : baolam1 giao dịch với wmwmwmwmwmmwmwm || Time : 2022-05-23 14:56:02 || Item chuyển : [954 Số lượng : 9050;958 Số lượng : 451;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :500000000

Name : wmwmwmwmwmmwmwm giao dịch với baolam1 || Time : 2022-05-23 14:56:02 || Item chuyển : [] Xu giao dịch :500000000 || Item Nhận :[954 Số lượng : 9050;958 Số lượng : 451;] Xu nhận :0

Name : 1choc1be giao dịch với caynlsk1 || Time : 2022-05-23 15:11:17 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 4660;  642 Số lượng : 4717;  598 Số lượng : 3499;  639 Số lượng : 4693;  641 Số lượng : 4727;  638 Số lượng : 4730;  38 Số lượng : 678;  647 Số lượng : 443; ] Xu nhận :0

Name : caynlsk1 giao dịch với 1choc1be || Time : 2022-05-23 15:11:17 || Item chuyển : [ 987 Số lượng : 4660;  642 Số lượng : 4717;  598 Số lượng : 3499;  639 Số lượng : 4693;  641 Số lượng : 4727;  638 Số lượng : 4730;  38 Số lượng : 678;  647 Số lượng : 443; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : 1choc1be giao dịch với caynlsk2 || Time : 2022-05-23 15:12:20 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 598 Số lượng : 179;  639 Số lượng : 1149;  638 Số lượng : 1052;  642 Số lượng : 1123;  641 Số lượng : 1133; ] Xu nhận :0

Name : caynlsk2 giao dịch với 1choc1be || Time : 2022-05-23 15:12:20 || Item chuyển : [ 598 Số lượng : 179;  639 Số lượng : 1149;  638 Số lượng : 1052;  642 Số lượng : 1123;  641 Số lượng : 1133; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : 1choc1be giao dịch với caynlsk3 || Time : 2022-05-23 15:14:54 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 2687;  641 Số lượng : 2644;  598 Số lượng : 1381;  638 Số lượng : 2621;  639 Số lượng : 2531;  642 Số lượng : 2625;  38 Số lượng : 752; ] Xu nhận :0

Name : caynlsk3 giao dịch với 1choc1be || Time : 2022-05-23 15:14:54 || Item chuyển : [ 987 Số lượng : 2687;  641 Số lượng : 2644;  598 Số lượng : 1381;  638 Số lượng : 2621;  639 Số lượng : 2531;  642 Số lượng : 2625;  38 Số lượng : 752; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : 1choc1be giao dịch với caynlsk4 || Time : 2022-05-23 15:15:34 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 1285;  38 Số lượng : 646;  598 Số lượng : 145;  641 Số lượng : 1197;  642 Số lượng : 1287;  639 Số lượng : 1323;  638 Số lượng : 1247; ] Xu nhận :0

Name : caynlsk4 giao dịch với 1choc1be || Time : 2022-05-23 15:15:34 || Item chuyển : [ 987 Số lượng : 1285;  38 Số lượng : 646;  598 Số lượng : 145;  641 Số lượng : 1197;  642 Số lượng : 1287;  639 Số lượng : 1323;  638 Số lượng : 1247; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : 1choc1be giao dịch với caynlsk5 || Time : 2022-05-23 15:16:27 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 638 Số lượng : 3386;  642 Số lượng : 3321;  641 Số lượng : 3463;  639 Số lượng : 3317;  987 Số lượng : 3404;  598 Số lượng : 2291;  38 Số lượng : 618; ] Xu nhận :0

Name : caynlsk5 giao dịch với 1choc1be || Time : 2022-05-23 15:16:27 || Item chuyển : [ 638 Số lượng : 3386;  642 Số lượng : 3321;  641 Số lượng : 3463;  639 Số lượng : 3317;  987 Số lượng : 3404;  598 Số lượng : 2291;  38 Số lượng : 618; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : 1choc1be giao dịch với caynlsk8 || Time : 2022-05-23 15:18:01 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 3763;  598 Số lượng : 2390;  642 Số lượng : 3709;  639 Số lượng : 3721;  641 Số lượng : 3729;  638 Số lượng : 3771;  38 Số lượng : 822; ] Xu nhận :0

Name : caynlsk8 giao dịch với 1choc1be || Time : 2022-05-23 15:18:01 || Item chuyển : [ 987 Số lượng : 3763;  598 Số lượng : 2390;  642 Số lượng : 3709;  639 Số lượng : 3721;  641 Số lượng : 3729;  638 Số lượng : 3771;  38 Số lượng : 822; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : 1choc1be giao dịch với caynlsk6 || Time : 2022-05-23 15:18:57 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 641 Số lượng : 2464;  639 Số lượng : 2423;  987 Số lượng : 2454;  598 Số lượng : 1795;  642 Số lượng : 2467;  638 Số lượng : 2389;  38 Số lượng : 409; ] Xu nhận :0

Name : caynlsk6 giao dịch với 1choc1be || Time : 2022-05-23 15:18:57 || Item chuyển : [ 641 Số lượng : 2464;  639 Số lượng : 2423;  987 Số lượng : 2454;  598 Số lượng : 1795;  642 Số lượng : 2467;  638 Số lượng : 2389;  38 Số lượng : 409; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : 1choc1be giao dịch với caynlsk7 || Time : 2022-05-23 15:19:51 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 2465;  638 Số lượng : 3150;  639 Số lượng : 2566;  38 Số lượng : 810;  642 Số lượng : 3155;  598 Số lượng : 1866;  641 Số lượng : 3217; ] Xu nhận :0

Name : caynlsk7 giao dịch với 1choc1be || Time : 2022-05-23 15:19:51 || Item chuyển : [ 987 Số lượng : 2465;  638 Số lượng : 3150;  639 Số lượng : 2566;  38 Số lượng : 810;  642 Số lượng : 3155;  598 Số lượng : 1866;  641 Số lượng : 3217; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : 1choc1be giao dịch với caynlsk9 || Time : 2022-05-23 15:20:49 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 3467;  638 Số lượng : 3420;  641 Số lượng : 3482;  598 Số lượng : 2056;  642 Số lượng : 3433;  38 Số lượng : 815;  639 Số lượng : 3370; ] Xu nhận :0

Name : caynlsk9 giao dịch với 1choc1be || Time : 2022-05-23 15:20:49 || Item chuyển : [ 987 Số lượng : 3467;  638 Số lượng : 3420;  641 Số lượng : 3482;  598 Số lượng : 2056;  642 Số lượng : 3433;  38 Số lượng : 815;  639 Số lượng : 3370; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : 1choc1be giao dịch với caynlsk11 || Time : 2022-05-23 15:22:55 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 639 Số lượng : 3215;  641 Số lượng : 3173;  638 Số lượng : 3240;  598 Số lượng : 1755;  642 Số lượng : 3169;  987 Số lượng : 3084;  38 Số lượng : 821; ] Xu nhận :0

Name : caynlsk11 giao dịch với 1choc1be || Time : 2022-05-23 15:22:55 || Item chuyển : [ 639 Số lượng : 3215;  641 Số lượng : 3173;  638 Số lượng : 3240;  598 Số lượng : 1755;  642 Số lượng : 3169;  987 Số lượng : 3084;  38 Số lượng : 821; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : cuteo94 giao dịch với baolam1 || Time : 2022-05-23 15:25:00 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 976 Số lượng : 1; ] Xu nhận :0

Name : baolam1 giao dịch với cuteo94 || Time : 2022-05-23 15:25:00 || Item chuyển : [ 976 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : cuteo94 giao dịch với cuteo9x || Time : 2022-05-23 15:26:43 || Item chuyển : [976 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : cuteo9x giao dịch với cuteo94 || Time : 2022-05-23 15:26:43 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[976 Số lượng : 1;] Xu nhận :0

Name : 1choc1be giao dịch với caynlsk12 || Time : 2022-05-23 15:26:59 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 2025;  639 Số lượng : 2054;  38 Số lượng : 590;  638 Số lượng : 2089;  642 Số lượng : 1996;  641 Số lượng : 2004;  598 Số lượng : 1038; ] Xu nhận :0

Name : caynlsk12 giao dịch với 1choc1be || Time : 2022-05-23 15:26:59 || Item chuyển : [ 987 Số lượng : 2025;  639 Số lượng : 2054;  38 Số lượng : 590;  638 Số lượng : 2089;  642 Số lượng : 1996;  641 Số lượng : 2004;  598 Số lượng : 1038; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

